町丁名,世帯数,男,女,date
四谷三栄町,1049,910,973,2023-07-01
四谷坂町,1581,1234,1157,2023-07-01
若葉１丁目,1359,1217,1216,2023-07-01
若葉２丁目,457,412,409,2023-07-01
若葉３丁目,583,473,437,2023-07-01
須賀町,770,655,652,2023-07-01
左門町,1021,701,855,2023-07-01
信濃町,540,390,493,2023-07-01
南元町,1336,1099,1301,2023-07-01
荒木町,1638,1189,1192,2023-07-01
舟町,992,657,716,2023-07-01
愛住町,871,656,663,2023-07-01
大京町,2345,1731,2042,2023-07-01
霞ヶ丘町,0,0,0,2023-07-01
内藤町,673,586,662,2023-07-01
片町,309,221,194,2023-07-01
新宿１丁目,2867,2014,1774,2023-07-01
新宿２丁目,796,599,461,2023-07-01
新宿３丁目,74,66,31,2023-07-01
新宿４丁目,175,136,93,2023-07-01
新宿５丁目,2039,1391,1092,2023-07-01
新宿６丁目,2797,2019,1694,2023-07-01
新宿７丁目,3679,2865,2701,2023-07-01
歌舞伎町１丁目,140,106,49,2023-07-01
歌舞伎町２丁目,1579,1263,521,2023-07-01
市谷田町１丁目,14,8,15,2023-07-01
市谷田町２丁目,321,249,329,2023-07-01
市谷田町３丁目,184,154,167,2023-07-01
市谷本村町,1701,1461,1063,2023-07-01
市谷砂土原町１丁目,100,90,106,2023-07-01
市谷砂土原町２丁目,249,185,243,2023-07-01
市谷砂土原町３丁目,424,411,451,2023-07-01
市谷左内町,255,221,246,2023-07-01
市谷加賀町１丁目,242,305,340,2023-07-01
市谷加賀町２丁目,955,723,990,2023-07-01
市谷甲良町,453,366,437,2023-07-01
市谷船河原町,69,81,80,2023-07-01
市谷長延寺町,70,26,69,2023-07-01
市谷鷹匠町,36,25,31,2023-07-01
市谷山伏町,306,260,293,2023-07-01
市谷八幡町,64,55,59,2023-07-01
神楽坂１丁目,12,13,14,2023-07-01
神楽坂２丁目,119,78,109,2023-07-01
神楽坂３丁目,266,208,180,2023-07-01
神楽坂４丁目,93,80,98,2023-07-01
神楽坂５丁目,360,296,366,2023-07-01
神楽坂６丁目,503,341,421,2023-07-01
細工町,259,215,207,2023-07-01
二十騎町,388,283,343,2023-07-01
揚場町,59,49,53,2023-07-01
津久戸町,57,41,40,2023-07-01
東五軒町,1233,1051,1182,2023-07-01
西五軒町,978,800,858,2023-07-01
赤城元町,250,209,231,2023-07-01
南榎町,668,657,701,2023-07-01
袋町,356,317,320,2023-07-01
払方町,508,448,497,2023-07-01
南町,390,417,437,2023-07-01
北町,520,452,527,2023-07-01
納戸町,549,492,574,2023-07-01
南山伏町,419,336,355,2023-07-01
北山伏町,363,229,314,2023-07-01
白銀町,752,604,765,2023-07-01
下宮比町,181,101,135,2023-07-01
矢来町,2393,2014,2250,2023-07-01
若宮町,507,443,460,2023-07-01
岩戸町,417,276,338,2023-07-01
中町,258,256,241,2023-07-01
箪笥町,441,286,350,2023-07-01
横寺町,609,468,481,2023-07-01
筑土八幡町,596,435,524,2023-07-01
新小川町,2102,1683,1630,2023-07-01
神楽河岸,0,0,0,2023-07-01
市谷薬王寺町,2053,1490,1628,2023-07-01
市谷柳町,917,594,720,2023-07-01
市谷仲之町,1283,1041,1214,2023-07-01
赤城下町,831,643,619,2023-07-01
天神町,655,491,511,2023-07-01
榎町,470,324,329,2023-07-01
東榎町,250,166,165,2023-07-01
早稲田町,757,504,603,2023-07-01
早稲田南町,402,325,360,2023-07-01
馬場下町,306,232,232,2023-07-01
原町１丁目,822,664,728,2023-07-01
原町２丁目,657,585,590,2023-07-01
原町３丁目,1154,873,1008,2023-07-01
喜久井町,1065,912,902,2023-07-01
築地町,320,247,302,2023-07-01
弁天町,1929,1557,1696,2023-07-01
中里町,345,316,350,2023-07-01
山吹町,2484,1728,1894,2023-07-01
改代町,371,296,284,2023-07-01
水道町,709,483,471,2023-07-01
早稲田鶴巻町,3295,2356,2491,2023-07-01
住吉町,1723,1240,1310,2023-07-01
市谷台町,825,633,638,2023-07-01
河田町,1245,1103,1058,2023-07-01
若松町,3171,2441,2779,2023-07-01
余丁町,2431,1871,1966,2023-07-01
戸山１丁目,1404,1119,1186,2023-07-01
戸山２丁目,3152,1848,2918,2023-07-01
戸山３丁目,596,496,531,2023-07-01
富久町,3910,3379,3303,2023-07-01
百人町１丁目,1816,1367,881,2023-07-01
百人町２丁目,2106,1554,1270,2023-07-01
百人町３丁目,2331,2288,2527,2023-07-01
百人町４丁目,1526,972,1330,2023-07-01
大久保１丁目,1860,1318,1028,2023-07-01
大久保２丁目,3753,2812,2453,2023-07-01
大久保３丁目,2126,1997,2092,2023-07-01
戸塚町１丁目,109,78,83,2023-07-01
西早稲田１丁目,2985,2249,2413,2023-07-01
西早稲田２丁目,3215,2566,2445,2023-07-01
西早稲田３丁目,3311,2909,2851,2023-07-01
高田馬場１丁目,2408,1935,1808,2023-07-01
高田馬場２丁目,1113,892,720,2023-07-01
高田馬場３丁目,3342,2529,2251,2023-07-01
高田馬場４丁目,3371,2753,2546,2023-07-01
下落合１丁目,1413,961,987,2023-07-01
下落合２丁目,1841,1605,1685,2023-07-01
下落合３丁目,2483,1920,2388,2023-07-01
下落合４丁目,2358,1968,2095,2023-07-01
中落合１丁目,2174,1649,1667,2023-07-01
中落合２丁目,2683,2290,2422,2023-07-01
中落合３丁目,2299,1879,2086,2023-07-01
中落合４丁目,1600,1428,1403,2023-07-01
上落合１丁目,3087,2459,2463,2023-07-01
上落合２丁目,3014,2261,2191,2023-07-01
上落合３丁目,2997,2242,2075,2023-07-01
西落合１丁目,2823,2159,2291,2023-07-01
西落合２丁目,2427,2010,2015,2023-07-01
西落合３丁目,1829,1427,1609,2023-07-01
西落合４丁目,1300,1053,1176,2023-07-01
中井１丁目,1197,883,731,2023-07-01
中井２丁目,1630,1506,1555,2023-07-01
北新宿１丁目,4174,3052,2587,2023-07-01
北新宿２丁目,2998,2530,2228,2023-07-01
北新宿３丁目,3719,2838,2598,2023-07-01
北新宿４丁目,3581,2618,2516,2023-07-01
西新宿１丁目,27,22,22,2023-07-01
西新宿２丁目,1,1,4,2023-07-01
西新宿３丁目,1499,1006,945,2023-07-01
西新宿４丁目,4654,3421,3097,2023-07-01
西新宿５丁目,2530,1957,1746,2023-07-01
西新宿６丁目,2166,1708,1484,2023-07-01
西新宿７丁目,1563,1196,867,2023-07-01
西新宿８丁目,2064,1484,1370,2023-07-01
四谷１丁目,261,223,285,2023-06-01
四谷２丁目,256,194,217,2023-06-01
四谷３丁目,269,181,207,2023-06-01
四谷４丁目,2075,1654,1551,2023-06-01
四谷本塩町,328,253,238,2023-06-01
四谷三栄町,1048,908,976,2023-06-01
四谷坂町,1586,1235,1158,2023-06-01
若葉１丁目,1362,1218,1213,2023-06-01
若葉２丁目,448,403,398,2023-06-01
若葉３丁目,582,469,438,2023-06-01
須賀町,770,654,650,2023-06-01
左門町,1019,696,852,2023-06-01
信濃町,545,394,495,2023-06-01
南元町,1333,1099,1299,2023-06-01
荒木町,1629,1182,1190,2023-06-01
舟町,984,653,713,2023-06-01
愛住町,869,653,663,2023-06-01
大京町,2354,1738,2042,2023-06-01
霞ヶ丘町,0,0,0,2023-06-01
内藤町,669,586,656,2023-06-01
片町,307,218,194,2023-06-01
新宿１丁目,2858,2006,1769,2023-06-01
新宿２丁目,792,594,461,2023-06-01
新宿３丁目,76,69,32,2023-06-01
新宿４丁目,172,133,93,2023-06-01
新宿５丁目,2050,1405,1090,2023-06-01
新宿６丁目,2789,2022,1690,2023-06-01
新宿７丁目,3705,2890,2697,2023-06-01
歌舞伎町１丁目,141,106,50,2023-06-01
歌舞伎町２丁目,1578,1259,524,2023-06-01
市谷田町１丁目,14,8,15,2023-06-01
市谷田町２丁目,320,248,328,2023-06-01
市谷田町３丁目,182,153,168,2023-06-01
市谷本村町,1708,1465,1060,2023-06-01
市谷砂土原町１丁目,100,92,106,2023-06-01
市谷砂土原町２丁目,252,186,244,2023-06-01
市谷砂土原町３丁目,424,410,450,2023-06-01
市谷左内町,256,221,248,2023-06-01
市谷加賀町１丁目,243,304,340,2023-06-01
市谷加賀町２丁目,950,722,993,2023-06-01
市谷甲良町,456,370,438,2023-06-01
市谷船河原町,69,81,80,2023-06-01
市谷長延寺町,70,26,69,2023-06-01
市谷鷹匠町,36,25,31,2023-06-01
市谷山伏町,300,255,291,2023-06-01
市谷八幡町,64,55,59,2023-06-01
神楽坂１丁目,12,13,14,2023-06-01
神楽坂２丁目,117,78,107,2023-06-01
神楽坂３丁目,265,208,180,2023-06-01
神楽坂４丁目,93,79,98,2023-06-01
神楽坂５丁目,359,297,370,2023-06-01
神楽坂６丁目,504,340,421,2023-06-01
細工町,256,212,206,2023-06-01
二十騎町,389,285,344,2023-06-01
揚場町,58,49,52,2023-06-01
津久戸町,58,42,41,2023-06-01
東五軒町,1231,1050,1181,2023-06-01
西五軒町,977,802,859,2023-06-01
赤城元町,251,212,230,2023-06-01
南榎町,665,649,699,2023-06-01
袋町,358,317,323,2023-06-01
払方町,508,446,495,2023-06-01
南町,393,417,437,2023-06-01
北町,516,448,527,2023-06-01
納戸町,541,487,568,2023-06-01
南山伏町,424,338,357,2023-06-01
北山伏町,358,228,310,2023-06-01
白銀町,750,604,759,2023-06-01
下宮比町,183,103,136,2023-06-01
矢来町,2392,2007,2255,2023-06-01
若宮町,499,438,454,2023-06-01
岩戸町,416,277,337,2023-06-01
中町,257,258,240,2023-06-01
箪笥町,440,286,348,2023-06-01
横寺町,605,464,477,2023-06-01
筑土八幡町,597,434,526,2023-06-01
新小川町,2090,1674,1630,2023-06-01
神楽河岸,0,0,0,2023-06-01
市谷薬王寺町,2042,1492,1616,2023-06-01
市谷柳町,915,595,718,2023-06-01
市谷仲之町,1285,1044,1220,2023-06-01
赤城下町,836,646,621,2023-06-01
天神町,655,486,512,2023-06-01
榎町,473,324,332,2023-06-01
東榎町,251,170,166,2023-06-01
早稲田町,759,507,608,2023-06-01
早稲田南町,397,321,359,2023-06-01
馬場下町,302,230,231,2023-06-01
原町１丁目,823,664,728,2023-06-01
原町２丁目,654,584,590,2023-06-01
原町３丁目,1151,869,1009,2023-06-01
喜久井町,1067,911,905,2023-06-01
築地町,317,243,301,2023-06-01
弁天町,1935,1555,1700,2023-06-01
中里町,346,320,352,2023-06-01
山吹町,2477,1726,1888,2023-06-01
改代町,374,299,285,2023-06-01
水道町,703,479,467,2023-06-01
早稲田鶴巻町,3303,2362,2493,2023-06-01
住吉町,1717,1238,1302,2023-06-01
市谷台町,816,631,631,2023-06-01
河田町,1246,1107,1063,2023-06-01
若松町,3176,2448,2781,2023-06-01
余丁町,2419,1852,1966,2023-06-01
戸山１丁目,1404,1113,1190,2023-06-01
戸山２丁目,3164,1855,2932,2023-06-01
戸山３丁目,594,499,529,2023-06-01
富久町,3895,3368,3287,2023-06-01
百人町１丁目,1825,1363,900,2023-06-01
百人町２丁目,2107,1562,1264,2023-06-01
百人町３丁目,2326,2286,2530,2023-06-01
百人町４丁目,1530,970,1333,2023-06-01
大久保１丁目,1870,1321,1038,2023-06-01
大久保２丁目,3741,2813,2432,2023-06-01
大久保３丁目,2128,1990,2094,2023-06-01
戸塚町１丁目,107,76,81,2023-06-01
西早稲田１丁目,2991,2258,2414,2023-06-01
西早稲田２丁目,3212,2562,2440,2023-06-01
西早稲田３丁目,3313,2909,2855,2023-06-01
高田馬場１丁目,2406,1938,1797,2023-06-01
高田馬場２丁目,1123,901,722,2023-06-01
高田馬場３丁目,3320,2517,2241,2023-06-01
高田馬場４丁目,3371,2757,2549,2023-06-01
下落合１丁目,1431,976,994,2023-06-01
下落合２丁目,1839,1589,1680,2023-06-01
下落合３丁目,2495,1925,2395,2023-06-01
下落合４丁目,2369,1975,2108,2023-06-01
中落合１丁目,2178,1654,1670,2023-06-01
中落合２丁目,2679,2292,2411,2023-06-01
中落合３丁目,2298,1875,2089,2023-06-01
中落合４丁目,1603,1431,1406,2023-06-01
上落合１丁目,3089,2461,2459,2023-06-01
上落合２丁目,3027,2264,2198,2023-06-01
上落合３丁目,3019,2250,2087,2023-06-01
西落合１丁目,2820,2159,2297,2023-06-01
西落合２丁目,2438,2019,2020,2023-06-01
西落合３丁目,1834,1429,1615,2023-06-01
西落合４丁目,1302,1059,1177,2023-06-01
中井１丁目,1192,880,729,2023-06-01
中井２丁目,1632,1504,1554,2023-06-01
北新宿１丁目,4151,3041,2580,2023-06-01
北新宿２丁目,3001,2534,2225,2023-06-01
北新宿３丁目,3723,2840,2600,2023-06-01
北新宿４丁目,3587,2626,2523,2023-06-01
西新宿１丁目,27,22,22,2023-06-01
西新宿２丁目,1,1,4,2023-06-01
西新宿３丁目,1504,1001,958,2023-06-01
西新宿４丁目,4660,3430,3101,2023-06-01
西新宿５丁目,2495,1932,1725,2023-06-01
西新宿６丁目,2185,1723,1493,2023-06-01
西新宿７丁目,1550,1188,862,2023-06-01
西新宿８丁目,2071,1489,1372,2023-06-01
四谷１丁目,262,224,285,2023-05-01
四谷２丁目,259,197,218,2023-05-01
四谷３丁目,270,180,208,2023-05-01
四谷４丁目,2067,1655,1544,2023-05-01
四谷本塩町,332,255,240,2023-05-01
四谷三栄町,1047,913,983,2023-05-01
四谷坂町,1578,1236,1147,2023-05-01
若葉１丁目,1358,1225,1210,2023-05-01
若葉２丁目,444,404,398,2023-05-01
若葉３丁目,584,472,438,2023-05-01
須賀町,764,650,648,2023-05-01
左門町,1016,689,853,2023-05-01
信濃町,546,396,493,2023-05-01
南元町,1331,1098,1304,2023-05-01
荒木町,1622,1179,1186,2023-05-01
舟町,986,651,714,2023-05-01
愛住町,861,643,663,2023-05-01
大京町,2352,1741,2043,2023-05-01
霞ヶ丘町,0,0,0,2023-05-01
内藤町,672,589,662,2023-05-01
片町,308,220,194,2023-05-01
新宿１丁目,2862,2014,1770,2023-05-01
新宿２丁目,801,600,461,2023-05-01
新宿３丁目,78,70,33,2023-05-01
新宿４丁目,171,134,93,2023-05-01
新宿５丁目,2048,1401,1095,2023-05-01
新宿６丁目,2792,2017,1698,2023-05-01
新宿７丁目,3710,2901,2690,2023-05-01
歌舞伎町１丁目,140,104,51,2023-05-01
歌舞伎町２丁目,1575,1256,523,2023-05-01
市谷田町１丁目,14,8,14,2023-05-01
市谷田町２丁目,322,249,326,2023-05-01
市谷田町３丁目,178,152,170,2023-05-01
市谷本村町,1717,1477,1065,2023-05-01
市谷砂土原町１丁目,100,92,106,2023-05-01
市谷砂土原町２丁目,255,189,251,2023-05-01
市谷砂土原町３丁目,419,406,445,2023-05-01
市谷左内町,260,225,249,2023-05-01
市谷加賀町１丁目,244,305,340,2023-05-01
市谷加賀町２丁目,954,723,995,2023-05-01
市谷甲良町,457,374,440,2023-05-01
市谷船河原町,69,81,80,2023-05-01
市谷長延寺町,69,27,67,2023-05-01
市谷鷹匠町,36,25,31,2023-05-01
市谷山伏町,303,260,291,2023-05-01
市谷八幡町,66,57,59,2023-05-01
神楽坂１丁目,12,13,14,2023-05-01
神楽坂２丁目,117,78,107,2023-05-01
神楽坂３丁目,263,208,181,2023-05-01
神楽坂４丁目,93,78,98,2023-05-01
神楽坂５丁目,360,297,371,2023-05-01
神楽坂６丁目,503,340,421,2023-05-01
細工町,257,212,207,2023-05-01
二十騎町,393,289,347,2023-05-01
揚場町,57,48,52,2023-05-01
津久戸町,58,43,42,2023-05-01
東五軒町,1228,1044,1184,2023-05-01
西五軒町,987,806,862,2023-05-01
赤城元町,251,211,228,2023-05-01
南榎町,666,650,696,2023-05-01
袋町,357,315,322,2023-05-01
払方町,511,447,502,2023-05-01
南町,391,418,434,2023-05-01
北町,520,449,528,2023-05-01
納戸町,543,493,561,2023-05-01
南山伏町,423,339,358,2023-05-01
北山伏町,358,228,310,2023-05-01
白銀町,754,604,762,2023-05-01
下宮比町,182,103,134,2023-05-01
矢来町,2385,1998,2256,2023-05-01
若宮町,499,439,453,2023-05-01
岩戸町,414,275,336,2023-05-01
中町,258,258,239,2023-05-01
箪笥町,443,287,351,2023-05-01
横寺町,605,463,476,2023-05-01
筑土八幡町,602,436,528,2023-05-01
新小川町,2085,1670,1622,2023-05-01
神楽河岸,0,0,0,2023-05-01
市谷薬王寺町,2039,1491,1605,2023-05-01
市谷柳町,913,596,713,2023-05-01
市谷仲之町,1280,1040,1219,2023-05-01
赤城下町,838,651,622,2023-05-01
天神町,651,481,511,2023-05-01
榎町,475,322,334,2023-05-01
東榎町,254,170,169,2023-05-01
早稲田町,764,513,611,2023-05-01
早稲田南町,396,319,355,2023-05-01
馬場下町,302,230,228,2023-05-01
原町１丁目,826,668,727,2023-05-01
原町２丁目,652,583,589,2023-05-01
原町３丁目,1148,863,1016,2023-05-01
喜久井町,1066,910,903,2023-05-01
築地町,316,241,301,2023-05-01
弁天町,1938,1564,1706,2023-05-01
中里町,347,318,350,2023-05-01
山吹町,2473,1728,1887,2023-05-01
改代町,378,300,287,2023-05-01
水道町,700,477,466,2023-05-01
早稲田鶴巻町,3310,2366,2513,2023-05-01
住吉町,1710,1233,1295,2023-05-01
市谷台町,819,637,633,2023-05-01
河田町,1253,1111,1070,2023-05-01
若松町,3186,2457,2787,2023-05-01
余丁町,2412,1848,1964,2023-05-01
戸山１丁目,1403,1114,1188,2023-05-01
戸山２丁目,3151,1852,2919,2023-05-01
戸山３丁目,595,498,530,2023-05-01
富久町,3894,3369,3281,2023-05-01
百人町１丁目,1832,1377,901,2023-05-01
百人町２丁目,2110,1564,1262,2023-05-01
百人町３丁目,2328,2288,2528,2023-05-01
百人町４丁目,1530,967,1325,2023-05-01
大久保１丁目,1872,1327,1036,2023-05-01
大久保２丁目,3735,2815,2423,2023-05-01
大久保３丁目,2137,2001,2100,2023-05-01
戸塚町１丁目,106,73,80,2023-05-01
西早稲田１丁目,2997,2262,2411,2023-05-01
西早稲田２丁目,3220,2568,2442,2023-05-01
西早稲田３丁目,3317,2911,2859,2023-05-01
高田馬場１丁目,2413,1946,1796,2023-05-01
高田馬場２丁目,1106,890,710,2023-05-01
高田馬場３丁目,3315,2516,2228,2023-05-01
高田馬場４丁目,3383,2764,2563,2023-05-01
下落合１丁目,1443,989,998,2023-05-01
下落合２丁目,1823,1579,1669,2023-05-01
下落合３丁目,2483,1920,2387,2023-05-01
下落合４丁目,2372,1977,2117,2023-05-01
中落合１丁目,2165,1650,1667,2023-05-01
中落合２丁目,2669,2287,2405,2023-05-01
中落合３丁目,2286,1869,2085,2023-05-01
中落合４丁目,1612,1439,1417,2023-05-01
上落合１丁目,3092,2453,2464,2023-05-01
上落合２丁目,3043,2282,2204,2023-05-01
上落合３丁目,3001,2236,2083,2023-05-01
西落合１丁目,2834,2166,2311,2023-05-01
西落合２丁目,2441,2020,2019,2023-05-01
西落合３丁目,1830,1430,1617,2023-05-01
西落合４丁目,1303,1068,1175,2023-05-01
中井１丁目,1196,883,732,2023-05-01
中井２丁目,1633,1505,1557,2023-05-01
北新宿１丁目,4160,3051,2584,2023-05-01
北新宿２丁目,2994,2524,2222,2023-05-01
北新宿３丁目,3726,2833,2613,2023-05-01
北新宿４丁目,3585,2621,2525,2023-05-01
西新宿１丁目,27,22,22,2023-05-01
西新宿２丁目,1,1,4,2023-05-01
西新宿３丁目,1501,1003,954,2023-05-01
西新宿４丁目,4655,3425,3094,2023-05-01
西新宿５丁目,2468,1912,1709,2023-05-01
西新宿６丁目,2192,1730,1493,2023-05-01
西新宿７丁目,1540,1179,855,2023-05-01
西新宿８丁目,2085,1494,1381,2023-05-01
四谷１丁目,264,225,286,2023-04-01
四谷２丁目,256,195,217,2023-04-01
四谷３丁目,269,180,206,2023-04-01
四谷４丁目,2033,1630,1523,2023-04-01
四谷本塩町,328,254,237,2023-04-01
四谷三栄町,1046,913,983,2023-04-01
四谷坂町,1575,1236,1147,2023-04-01
若葉１丁目,1353,1229,1200,2023-04-01
若葉２丁目,447,407,402,2023-04-01
若葉３丁目,588,471,449,2023-04-01
須賀町,770,654,651,2023-04-01
左門町,1019,693,853,2023-04-01
信濃町,546,393,490,2023-04-01
南元町,1332,1109,1308,2023-04-01
荒木町,1609,1177,1177,2023-04-01
舟町,981,644,714,2023-04-01
愛住町,854,639,663,2023-04-01
大京町,2358,1741,2048,2023-04-01
霞ヶ丘町,0,0,0,2023-04-01
内藤町,672,594,662,2023-04-01
片町,307,217,195,2023-04-01
新宿１丁目,2865,2014,1774,2023-04-01
新宿２丁目,809,604,464,2023-04-01
新宿３丁目,78,70,33,2023-04-01
新宿４丁目,173,139,94,2023-04-01
新宿５丁目,2038,1396,1091,2023-04-01
新宿６丁目,2801,2019,1703,2023-04-01
新宿７丁目,3693,2899,2678,2023-04-01
歌舞伎町１丁目,137,102,50,2023-04-01
歌舞伎町２丁目,1579,1264,521,2023-04-01
市谷田町１丁目,15,8,17,2023-04-01
市谷田町２丁目,320,247,323,2023-04-01
市谷田町３丁目,177,152,170,2023-04-01
市谷本村町,1725,1486,1062,2023-04-01
市谷砂土原町１丁目,99,90,106,2023-04-01
市谷砂土原町２丁目,251,189,250,2023-04-01
市谷砂土原町３丁目,426,412,455,2023-04-01
市谷左内町,261,227,249,2023-04-01
市谷加賀町１丁目,243,306,340,2023-04-01
市谷加賀町２丁目,938,720,975,2023-04-01
市谷甲良町,455,373,441,2023-04-01
